Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV001501,C,Mandalay,Normal,Female,Health & Beauty,93.9,3,6.24,404.2,2023-02-16,12:32,Ewallet,6.6
INV001502,A,Mandalay,Member,Female,Food & Beverages,55.56,2,3.17,89.47,2023-03-06,15:53,Cash,6.4
INV001503,C,Mandalay,Member,Female,Food & Beverages,48.28,5,4.68,405.47,2023-01-15,18:05,Ewallet,4.8
INV001504,A,Mandalay,Normal,Female,Health & Beauty,52.23,4,3.85,178.1,2023-02-22,14:28,Credit card,8.7
INV001505,C,Naypyitaw,Member,Female,Health & Beauty,43.39,8,3.69,26.52,2023-10-24,9:52,Cash,4.1
INV001506,B,Mandalay,Normal,Female,Home & Lifestyle,16.67,3,1.75,166.49,2023-11-05,15:26,Credit card,7.1
INV001507,A,Naypyitaw,Member,Female,Food & Beverages,75.8,7,6.63,405.55,2023-01-28,9:22,Cash,9.2
INV001508,A,Yangon,Normal,Female,Food & Beverages,31.45,8,1.91,335.8,2023-03-10,17:58,Credit card,8.7
INV001509,A,Naypyitaw,Normal,Female,Health & Beauty,89.36,4,2.13,492.25,2023-05-28,11:38,Cash,8.1
INV001510,C,Mandalay,Member,Female,Food & Beverages,27.62,4,3.38,154.61,2023-12-14,16:35,Cash,6.6
INV001511,A,Naypyitaw,Member,Female,Home & Lifestyle,75.65,1,6.83,382.13,2023-10-06,11:56,Cash,6.0
INV001512,B,Mandalay,Member,Male,Health & Beauty,92.8,8,6.29,310.15,2023-05-20,11:17,Cash,7.4
INV001513,C,Mandalay,Normal,Female,Fashion Accessories,75.11,9,6.72,75.7,2023-08-01,8:37,Cash,6.2
INV001514,C,Naypyitaw,Member,Female,Sports & Travel,13.5,6,6.26,154.55,2023-07-10,15:43,Cash,7.5
INV001515,C,Mandalay,Member,Female,Food & Beverages,28.46,6,6.02,241.87,2023-01-30,13:34,Ewallet,7.5
INV001516,A,Naypyitaw,Member,Female,Health & Beauty,79.18,9,5.23,270.78,2023-01-16,9:49,Ewallet,9.7
INV001517,A,Mandalay,Normal,Female,Health & Beauty,41.92,9,5.36,371.17,2023-01-12,19:19,Cash,7.1
INV001518,A,Mandalay,Normal,Male,Food & Beverages,78.96,3,8.88,256.32,2023-03-21,12:27,Ewallet,9.3
INV001519,B,Yangon,Normal,Male,Health & Beauty,62.2,6,4.41,31.56,2023-01-20,15:22,Cash,9.7
INV001520,C,Mandalay,Normal,Female,Food & Beverages,95.59,7,8.59,117.61,2023-08-02,18:12,Cash,4.1
INV001521,A,Yangon,Normal,Male,Home & Lifestyle,69.79,9,6.4,490.57,2023-01-22,18:01,Credit card,8.7
INV001522,B,Yangon,Member,Male,Electronic Accessories,17.23,6,8.74,322.57,2023-08-12,14:54,Cash,4.8
INV001523,B,Naypyitaw,Member,Male,Food & Beverages,84.75,5,9.57,492.56,2023-07-26,16:48,Credit card,5.4
INV001524,A,Naypyitaw,Member,Male,Fashion Accessories,67.66,8,4.82,230.54,2023-12-27,11:06,Credit card,7.4
INV001525,A,Yangon,Member,Female,Health & Beauty,48.87,1,8.73,458.64,2023-06-28,14:57,Ewallet,7.7
INV001526,C,Mandalay,Normal,Female,Health & Beauty,40.92,9,2.53,375.19,2023-06-02,18:58,Cash,9.2
INV001527,A,Mandalay,Normal,Female,Sports & Travel,92.07,7,2.62,43.36,2023-09-08,17:03,Credit card,5.0
INV001528,C,Yangon,Member,Male,Home & Lifestyle,99.63,2,8.33,459.81,2023-09-14,16:39,Ewallet,6.7
INV001529,B,Yangon,Member,Male,Food & Beverages,96.92,9,4.38,142.24,2023-06-03,12:49,Cash,4.2
INV001530,A,Yangon,Normal,Male,Sports & Travel,32.54,8,9.3,416.15,2023-09-26,13:55,Credit card,4.4
INV001531,A,Yangon,Normal,Female,Fashion Accessories,94.35,1,1.47,369.89,2023-01-20,8:20,Credit card,9.2
INV001532,B,Naypyitaw,Normal,Male,Electronic Accessories,46.25,9,7.92,199.85,2023-10-21,19:30,Credit card,4.3
INV001533,C,Naypyitaw,Normal,Female,Health & Beauty,19.36,1,7.54,263.42,2023-07-15,11:38,Cash,9.0
INV001534,B,Yangon,Normal,Male,Home & Lifestyle,71.02,3,2.36,466.99,2023-09-10,12:31,Cash,8.9
INV001535,A,Mandalay,Normal,Female,Electronic Accessories,86.25,8,3.05,121.44,2023-04-21,9:47,Cash,6.4
INV001536,A,Yangon,Member,Male,Sports & Travel,87.18,6,7.04,270.78,2023-12-29,11:55,Credit card,4.3
INV001537,A,Yangon,Member,Male,Sports & Travel,36.45,6,7.99,236.62,2023-03-24,14:46,Ewallet,6.4
INV001538,B,Naypyitaw,Normal,Female,Electronic Accessories,58.48,5,2.99,427.92,2023-08-23,16:11,Credit card,7.4
INV001539,A,Yangon,Normal,Male,Health & Beauty,92.87,9,3.36,200.68,2023-11-13,10:20,Credit card,9.9
INV001540,C,Mandalay,Normal,Female,Fashion Accessories,12.3,5,9.97,292.42,2023-08-26,19:58,Ewallet,8.6
INV001541,A,Naypyitaw,Normal,Male,Home & Lifestyle,84.45,8,3.85,288.3,2023-06-27,10:55,Ewallet,9.0
INV001542,B,Yangon,Normal,Female,Food & Beverages,97.85,4,5.94,295.85,2023-06-29,15:50,Ewallet,6.3
INV001543,C,Mandalay,Member,Female,Health & Beauty,99.34,9,5.23,68.29,2023-05-02,8:06,Cash,8.8
INV001544,A,Naypyitaw,Normal,Male,Fashion Accessories,25.29,3,9.5,235.03,2023-04-08,15:54,Cash,5.2
INV001545,B,Naypyitaw,Member,Male,Health & Beauty,43.02,2,5.0,238.83,2023-11-01,14:49,Cash,6.4
INV001546,B,Mandalay,Normal,Male,Home & Lifestyle,22.29,1,8.49,429.02,2023-07-01,9:16,Ewallet,6.3
INV001547,C,Yangon,Normal,Female,Fashion Accessories,22.97,1,4.24,271.08,2023-07-11,19:17,Credit card,4.9
INV001548,B,Mandalay,Normal,Female,Health & Beauty,38.27,8,8.16,326.76,2023-10-10,16:05,Credit card,7.3
INV001549,C,Mandalay,Normal,Female,Health & Beauty,52.61,8,9.4,458.34,2023-07-20,13:25,Cash,8.0
INV001550,B,Mandalay,Normal,Female,Fashion Accessories,25.04,8,4.06,209.33,2023-10-25,16:19,Cash,5.1
INV001551,A,Yangon,Normal,Male,Home & Lifestyle,17.06,3,6.38,428.59,2023-07-08,10:43,Cash,5.9
INV001552,A,Naypyitaw,Member,Female,Fashion Accessories,26.21,9,1.82,458.83,2023-08-11,19:18,Cash,9.7
INV001553,A,Naypyitaw,Normal,Male,Health & Beauty,23.95,3,6.7,255.85,2023-05-01,16:35,Cash,9.6
INV001554,B,Yangon,Normal,Male,Electronic Accessories,24.25,3,9.92,271.33,2023-03-10,13:07,Cash,8.7
INV001555,C,Mandalay,Member,Female,Health & Beauty,56.84,6,8.57,120.29,2023-06-28,10:03,Ewallet,6.7
INV001556,C,Naypyitaw,Member,Female,Fashion Accessories,81.44,1,1.03,452.0,2023-04-05,18:10,Ewallet,6.8
INV001557,B,Mandalay,Member,Male,Food & Beverages,64.65,3,2.86,119.34,2023-02-04,13:10,Ewallet,8.8
INV001558,B,Mandalay,Member,Male,Health & Beauty,23.29,2,8.13,342.4,2023-12-27,12:21,Ewallet,7.2
INV001559,B,Naypyitaw,Normal,Female,Health & Beauty,39.19,6,7.37,443.41,2023-01-28,10:36,Ewallet,9.0
INV001560,C,Mandalay,Member,Female,Home & Lifestyle,51.84,2,6.14,436.94,2023-03-28,8:36,Cash,6.0
INV001561,C,Naypyitaw,Member,Male,Home & Lifestyle,46.71,7,2.36,208.62,2023-02-11,13:01,Cash,7.3
INV001562,C,Yangon,Normal,Female,Health & Beauty,92.94,5,9.2,188.08,2023-02-04,17:19,Ewallet,5.8
INV001563,B,Yangon,Member,Female,Sports & Travel,65.8,5,2.95,55.77,2023-03-30,18:10,Cash,7.3
INV001564,B,Yangon,Member,Female,Health & Beauty,96.21,2,1.38,128.45,2023-07-20,18:00,Cash,9.8
INV001565,B,Naypyitaw,Normal,Female,Electronic Accessories,41.28,9,8.86,106.65,2023-08-20,16:59,Ewallet,5.2
INV001566,A,Yangon,Member,Female,Fashion Accessories,74.3,8,9.5,117.8,2023-01-04,9:26,Credit card,6.8
INV001567,A,Mandalay,Normal,Female,Electronic Accessories,20.98,7,1.3,204.3,2023-05-16,10:56,Credit card,8.0
INV001568,A,Naypyitaw,Normal,Male,Sports & Travel,40.42,4,5.37,329.01,2023-05-03,12:31,Ewallet,4.7
INV001569,A,Mandalay,Member,Male,Home & Lifestyle,32.52,8,1.48,350.32,2023-08-16,12:58,Cash,9.4
INV001570,C,Yangon,Normal,Female,Sports & Travel,26.06,5,9.94,409.97,2023-07-11,19:43,Cash,4.7
INV001571,A,Yangon,Normal,Female,Electronic Accessories,82.02,9,1.2,71.69,2023-12-30,11:55,Credit card,5.7
INV001572,A,Mandalay,Normal,Male,Health & Beauty,86.49,6,9.09,332.42,2023-03-16,15:00,Ewallet,7.2
INV001573,C,Mandalay,Member,Female,Sports & Travel,52.4,2,3.56,278.93,2023-07-26,9:25,Ewallet,5.7
INV001574,B,Naypyitaw,Normal,Female,Electronic Accessories,36.97,6,7.46,96.27,2023-07-13,9:41,Credit card,4.0
INV001575,A,Naypyitaw,Normal,Male,Home & Lifestyle,23.16,4,3.16,88.41,2023-06-26,9:08,Ewallet,5.8
INV001576,A,Naypyitaw,Normal,Male,Electronic Accessories,16.65,6,3.23,300.21,2023-04-04,19:11,Credit card,9.0
INV001577,B,Yangon,Normal,Male,Health & Beauty,98.43,4,3.29,90.92,2023-07-30,8:28,Ewallet,5.8
INV001578,C,Yangon,Member,Male,Health & Beauty,24.68,2,1.79,157.76,2023-03-16,18:59,Credit card,4.6
INV001579,A,Mandalay,Member,Female,Home & Lifestyle,89.93,2,4.98,181.47,2023-11-07,11:08,Cash,4.5
INV001580,A,Mandalay,Member,Male,Health & Beauty,20.15,4,9.85,462.91,2023-05-11,14:01,Credit card,4.6
INV001581,B,Yangon,Normal,Female,Health & Beauty,36.54,6,1.88,299.67,2023-07-13,15:34,Credit card,4.9
INV001582,C,Yangon,Normal,Female,Fashion Accessories,57.65,1,3.12,294.52,2023-10-18,8:38,Cash,7.3
INV001583,C,Yangon,Normal,Male,Food & Beverages,47.71,9,8.59,186.64,2023-02-09,16:10,Ewallet,8.9
INV001584,C,Mandalay,Normal,Female,Health & Beauty,59.29,1,3.42,393.87,2023-04-01,18:01,Credit card,10.0
INV001585,A,Mandalay,Member,Male,Food & Beverages,38.04,2,6.26,145.21,2023-08-19,14:41,Ewallet,5.5
INV001586,B,Yangon,Member,Female,Home & Lifestyle,54.57,8,1.95,431.08,2023-05-16,11:24,Credit card,7.6
INV001587,B,Naypyitaw,Member,Female,Food & Beverages,30.4,5,5.55,133.31,2023-12-26,15:25,Cash,6.1
INV001588,B,Yangon,Member,Male,Food & Beverages,90.95,1,2.64,89.81,2023-07-12,19:58,Credit card,8.9
INV001589,B,Mandalay,Normal,Male,Home & Lifestyle,15.06,7,5.46,107.09,2023-07-17,12:16,Credit card,8.6
INV001590,A,Mandalay,Normal,Male,Food & Beverages,19.76,2,4.48,428.17,2023-07-27,18:02,Credit card,6.6
INV001591,B,Yangon,Member,Female,Health & Beauty,22.09,3,1.48,448.63,2023-11-15,14:20,Credit card,7.7
INV001592,B,Naypyitaw,Normal,Female,Health & Beauty,91.55,9,1.43,490.65,2023-01-23,9:20,Cash,4.9
INV001593,C,Yangon,Member,Male,Electronic Accessories,60.68,9,5.58,207.58,2023-09-11,18:37,Credit card,6.9
INV001594,B,Mandalay,Member,Male,Fashion Accessories,29.8,4,1.87,64.68,2023-11-09,12:27,Cash,4.8
INV001595,B,Yangon,Normal,Female,Food & Beverages,54.18,9,6.85,408.98,2023-02-26,12:22,Credit card,7.3
INV001596,C,Mandalay,Normal,Male,Fashion Accessories,15.84,3,8.04,279.7,2023-11-23,16:07,Ewallet,4.2
INV001597,C,Yangon,Normal,Female,Sports & Travel,89.99,5,7.46,33.27,2023-05-30,15:25,Cash,7.8
INV001598,C,Mandalay,Member,Female,Electronic Accessories,59.49,9,3.27,221.85,2023-08-04,12:05,Cash,5.5
INV001599,C,Yangon,Member,Male,Food & Beverages,44.54,9,1.02,31.89,2023-06-11,8:07,Cash,7.8
INV001600,B,Yangon,Member,Female,Home & Lifestyle,56.98,7,6.96,403.54,2023-09-24,15:04,Cash,9.5
INV001601,B,Yangon,Member,Female,Health & Beauty,62.37,2,6.86,342.41,2023-12-15,18:30,Credit card,5.6
INV001602,B,Yangon,Member,Male,Home & Lifestyle,89.96,3,4.92,429.9,2023-10-28,8:23,Ewallet,7.2
INV001603,C,Naypyitaw,Member,Male,Electronic Accessories,21.0,1,7.55,469.42,2023-05-30,18:53,Ewallet,5.9
INV001604,B,Mandalay,Normal,Female,Sports & Travel,56.97,3,9.68,360.76,2023-09-12,19:35,Credit card,9.8
INV001605,C,Naypyitaw,Member,Male,Health & Beauty,97.6,9,1.29,288.69,2023-04-19,9:34,Ewallet,6.2
INV001606,B,Mandalay,Normal,Female,Sports & Travel,69.83,8,3.14,461.68,2023-09-21,14:11,Credit card,5.4
INV001607,C,Yangon,Member,Female,Home & Lifestyle,38.51,2,8.98,100.07,2023-12-27,12:04,Cash,5.1
INV001608,C,Mandalay,Member,Male,Electronic Accessories,17.85,7,5.72,419.44,2023-11-11,18:30,Cash,4.6
INV001609,A,Yangon,Normal,Female,Home & Lifestyle,22.91,2,9.82,321.75,2023-06-21,16:06,Credit card,8.3
INV001610,B,Mandalay,Member,Male,Food & Beverages,98.08,2,6.62,259.47,2023-12-27,17:02,Ewallet,7.6
INV001611,A,Mandalay,Normal,Male,Electronic Accessories,19.61,8,5.32,174.1,2023-12-11,10:53,Ewallet,8.8
INV001612,B,Naypyitaw,Member,Male,Home & Lifestyle,94.98,5,4.15,182.83,2023-11-30,15:39,Credit card,5.6
INV001613,A,Yangon,Member,Male,Electronic Accessories,96.95,6,6.13,118.28,2023-02-25,15:37,Ewallet,5.2
INV001614,B,Naypyitaw,Member,Female,Home & Lifestyle,76.57,6,5.74,448.94,2023-07-21,10:25,Ewallet,8.3
INV001615,A,Naypyitaw,Member,Male,Home & Lifestyle,99.74,2,2.85,199.71,2023-10-09,18:28,Cash,4.0
INV001616,C,Naypyitaw,Member,Male,Electronic Accessories,88.41,8,5.71,311.53,2023-01-19,10:40,Credit card,9.1
INV001617,C,Mandalay,Normal,Female,Food & Beverages,26.41,4,3.13,186.47,2023-09-30,10:41,Ewallet,7.2
INV001618,A,Yangon,Normal,Female,Home & Lifestyle,65.01,2,6.32,309.42,2023-05-27,17:50,Cash,9.8
INV001619,A,Yangon,Normal,Female,Home & Lifestyle,26.95,8,5.32,336.49,2023-05-10,12:06,Credit card,4.2
INV001620,A,Mandalay,Member,Male,Food & Beverages,61.55,5,9.33,387.89,2023-10-02,13:47,Cash,6.3
INV001621,C,Naypyitaw,Member,Male,Home & Lifestyle,32.23,5,6.97,71.63,2023-12-04,17:08,Credit card,4.0
INV001622,A,Mandalay,Member,Female,Home & Lifestyle,71.59,3,5.42,411.0,2023-02-23,13:58,Cash,6.8
INV001623,C,Naypyitaw,Member,Male,Food & Beverages,78.93,4,8.39,93.15,2023-08-31,12:49,Ewallet,8.3
INV001624,B,Yangon,Normal,Female,Electronic Accessories,43.28,3,3.82,348.98,2023-04-15,12:16,Cash,5.4
INV001625,C,Naypyitaw,Normal,Male,Fashion Accessories,77.17,3,3.32,292.05,2023-09-28,9:51,Credit card,6.7
INV001626,C,Yangon,Member,Female,Sports & Travel,31.17,9,8.64,333.99,2023-09-11,19:34,Cash,9.2
INV001627,C,Naypyitaw,Member,Male,Home & Lifestyle,32.06,7,2.03,376.29,2023-12-17,8:24,Ewallet,4.9
INV001628,A,Mandalay,Member,Male,Food & Beverages,27.78,3,3.96,226.22,2023-09-01,13:20,Ewallet,9.5
INV001629,A,Mandalay,Normal,Female,Home & Lifestyle,51.95,7,5.5,222.71,2023-10-14,15:29,Cash,9.0
INV001630,C,Mandalay,Member,Female,Home & Lifestyle,95.33,5,5.85,180.02,2023-02-25,17:57,Cash,6.1
INV001631,A,Naypyitaw,Normal,Female,Food & Beverages,69.84,4,6.11,68.3,2023-04-02,13:45,Cash,9.6
INV001632,B,Yangon,Member,Female,Food & Beverages,33.05,1,9.56,60.76,2023-12-25,12:00,Ewallet,4.3
INV001633,A,Mandalay,Normal,Male,Fashion Accessories,42.59,6,2.86,415.13,2023-11-25,8:39,Ewallet,6.3
INV001634,A,Naypyitaw,Member,Male,Food & Beverages,80.52,2,5.16,327.04,2023-10-18,12:16,Ewallet,6.0
INV001635,C,Mandalay,Normal,Female,Food & Beverages,18.15,5,1.63,450.12,2023-09-22,15:35,Credit card,6.2
INV001636,A,Mandalay,Normal,Female,Health & Beauty,27.39,6,4.2,58.45,2023-10-08,12:03,Cash,8.4
INV001637,B,Mandalay,Normal,Female,Health & Beauty,10.28,2,1.2,399.69,2023-01-25,12:38,Ewallet,7.0
INV001638,B,Mandalay,Normal,Male,Sports & Travel,46.73,8,1.61,337.87,2023-07-26,10:56,Cash,5.7
INV001639,C,Naypyitaw,Normal,Male,Food & Beverages,21.72,6,2.33,61.94,2023-02-02,8:14,Credit card,8.4
INV001640,C,Mandalay,Normal,Male,Food & Beverages,67.08,1,8.12,89.72,2023-09-27,13:58,Cash,9.9
INV001641,C,Yangon,Member,Male,Food & Beverages,97.61,8,2.37,445.56,2023-05-18,15:40,Ewallet,5.4
INV001642,A,Yangon,Member,Female,Electronic Accessories,38.39,7,2.11,140.41,2023-03-21,8:14,Ewallet,9.0
INV001643,A,Yangon,Normal,Male,Food & Beverages,11.79,7,3.66,110.14,2023-08-23,9:08,Cash,8.0
INV001644,C,Naypyitaw,Member,Male,Electronic Accessories,62.18,7,8.09,228.27,2023-08-10,14:06,Cash,5.7
INV001645,B,Mandalay,Normal,Female,Health & Beauty,62.44,2,2.19,362.69,2023-05-31,18:05,Ewallet,9.4
INV001646,B,Yangon,Member,Male,Fashion Accessories,95.15,6,8.72,302.64,2023-04-06,8:01,Credit card,9.0
INV001647,B,Yangon,Member,Male,Home & Lifestyle,68.62,7,3.24,444.47,2023-12-25,19:00,Ewallet,9.3
INV001648,B,Yangon,Normal,Male,Food & Beverages,32.4,5,4.45,250.8,2023-11-21,10:53,Ewallet,5.4
INV001649,B,Yangon,Normal,Male,Home & Lifestyle,38.51,8,4.51,135.79,2023-07-01,13:01,Cash,7.1
INV001650,C,Yangon,Member,Female,Sports & Travel,64.44,5,5.51,329.78,2023-06-17,13:54,Credit card,5.1
INV001651,A,Naypyitaw,Member,Male,Home & Lifestyle,20.32,4,9.81,498.29,2023-02-27,10:08,Cash,4.8
INV001652,C,Yangon,Normal,Male,Sports & Travel,17.79,4,3.9,62.32,2023-03-29,17:58,Ewallet,8.4
INV001653,B,Naypyitaw,Member,Female,Health & Beauty,68.69,6,9.53,96.61,2023-03-23,17:25,Ewallet,8.3
INV001654,A,Naypyitaw,Member,Female,Home & Lifestyle,11.13,8,8.38,139.07,2023-07-21,16:44,Credit card,9.6
INV001655,A,Yangon,Normal,Female,Electronic Accessories,49.99,8,9.0,161.82,2023-12-11,12:54,Credit card,9.4
INV001656,C,Yangon,Member,Male,Health & Beauty,41.32,7,9.74,388.48,2023-05-06,10:46,Cash,4.2
INV001657,C,Mandalay,Member,Female,Electronic Accessories,38.01,2,7.52,433.37,2023-05-27,16:15,Ewallet,4.6
INV001658,C,Naypyitaw,Normal,Female,Health & Beauty,44.32,4,6.18,116.51,2023-06-13,11:52,Credit card,5.1
INV001659,C,Naypyitaw,Normal,Female,Home & Lifestyle,65.48,4,7.4,331.32,2023-12-15,11:56,Cash,8.6
INV001660,C,Mandalay,Member,Female,Sports & Travel,60.81,1,5.43,363.46,2023-10-09,9:45,Credit card,7.0
INV001661,A,Yangon,Normal,Female,Electronic Accessories,38.64,2,8.38,482.98,2023-02-09,9:35,Credit card,6.4
INV001662,B,Yangon,Normal,Male,Sports & Travel,19.78,3,6.69,192.18,2023-05-19,12:53,Cash,8.3
INV001663,B,Yangon,Member,Female,Sports & Travel,50.63,5,3.19,61.89,2023-06-13,19:02,Credit card,8.2
INV001664,C,Mandalay,Member,Male,Fashion Accessories,35.67,1,6.99,230.52,2023-08-29,13:43,Ewallet,5.4
INV001665,B,Naypyitaw,Normal,Male,Food & Beverages,37.27,2,9.03,343.41,2023-10-23,13:08,Cash,6.7
INV001666,C,Yangon,Normal,Female,Food & Beverages,68.02,6,8.58,384.05,2023-10-06,19:39,Cash,9.7
INV001667,A,Naypyitaw,Member,Male,Health & Beauty,72.09,8,5.19,393.31,2023-10-16,8:10,Credit card,7.1
INV001668,A,Yangon,Normal,Male,Sports & Travel,59.9,7,9.76,445.0,2023-07-16,17:52,Credit card,4.2
INV001669,C,Mandalay,Member,Male,Electronic Accessories,19.1,2,2.75,195.96,2023-02-01,14:42,Ewallet,6.1
INV001670,A,Mandalay,Normal,Female,Electronic Accessories,88.77,1,2.11,330.96,2023-07-18,10:25,Credit card,6.4
INV001671,B,Mandalay,Normal,Male,Home & Lifestyle,67.17,5,8.43,232.27,2023-09-24,16:49,Cash,4.0
INV001672,C,Naypyitaw,Member,Female,Home & Lifestyle,17.25,8,8.64,159.66,2023-10-26,12:34,Cash,5.3
INV001673,A,Mandalay,Normal,Female,Health & Beauty,21.47,4,6.14,24.03,2023-08-10,10:46,Ewallet,4.4
INV001674,A,Mandalay,Normal,Female,Sports & Travel,40.77,4,6.34,200.28,2023-03-27,9:37,Ewallet,9.4
INV001675,A,Naypyitaw,Normal,Male,Food & Beverages,21.24,9,8.96,40.9,2023-01-13,19:54,Ewallet,8.5
INV001676,A,Yangon,Normal,Female,Food & Beverages,90.38,9,1.1,463.07,2023-07-31,10:59,Cash,6.4
INV001677,C,Yangon,Member,Male,Sports & Travel,38.17,2,7.24,255.97,2023-04-16,11:07,Credit card,7.7
INV001678,A,Mandalay,Member,Male,Food & Beverages,64.75,5,3.72,98.65,2023-06-27,18:18,Credit card,6.1
INV001679,A,Yangon,Member,Female,Food & Beverages,86.5,9,6.94,441.85,2023-12-05,8:56,Cash,9.0
INV001680,B,Yangon,Member,Male,Fashion Accessories,40.86,2,3.95,400.23,2023-04-18,13:03,Credit card,7.7
INV001681,B,Yangon,Normal,Female,Sports & Travel,32.12,2,8.0,295.46,2023-07-26,17:47,Credit card,4.6
INV001682,A,Naypyitaw,Member,Female,Fashion Accessories,25.08,5,8.22,244.02,2023-05-15,14:27,Credit card,8.5
INV001683,A,Yangon,Normal,Female,Food & Beverages,38.01,9,5.86,168.75,2023-04-30,16:11,Credit card,6.3
INV001684,C,Mandalay,Member,Male,Sports & Travel,61.05,5,3.36,363.7,2023-10-23,16:16,Ewallet,9.1
INV001685,B,Naypyitaw,Normal,Female,Home & Lifestyle,84.3,7,6.8,127.48,2023-06-16,9:13,Ewallet,4.9
INV001686,A,Naypyitaw,Normal,Male,Home & Lifestyle,14.2,1,2.63,419.24,2023-11-27,16:08,Ewallet,7.4
INV001687,A,Mandalay,Member,Male,Sports & Travel,80.54,3,8.03,347.05,2023-06-05,16:18,Ewallet,7.4
INV001688,B,Yangon,Member,Female,Sports & Travel,64.02,7,7.26,121.69,2023-06-16,16:28,Credit card,8.4
INV001689,C,Yangon,Member,Male,Home & Lifestyle,40.91,4,5.33,362.4,2023-01-28,10:10,Ewallet,9.6
INV001690,C,Mandalay,Member,Female,Electronic Accessories,54.77,9,1.89,311.76,2023-12-02,10:00,Credit card,9.0
INV001691,A,Yangon,Normal,Male,Electronic Accessories,85.19,5,7.87,40.38,2023-08-12,13:08,Cash,4.2
INV001692,A,Yangon,Member,Male,Electronic Accessories,84.21,6,4.18,334.83,2023-11-07,18:12,Credit card,8.0
INV001693,A,Mandalay,Normal,Female,Fashion Accessories,86.23,5,4.68,370.84,2023-09-13,8:24,Credit card,9.0
INV001694,B,Yangon,Normal,Female,Health & Beauty,85.52,3,3.41,391.35,2023-02-02,8:06,Ewallet,5.2
INV001695,A,Mandalay,Normal,Male,Food & Beverages,89.1,6,9.78,36.22,2023-05-06,16:13,Credit card,9.1
INV001696,A,Naypyitaw,Normal,Female,Food & Beverages,58.02,8,6.69,326.03,2023-05-14,14:46,Credit card,4.7
INV001697,B,Naypyitaw,Normal,Female,Home & Lifestyle,68.8,2,3.28,174.25,2023-04-23,11:39,Ewallet,9.3
INV001698,C,Naypyitaw,Member,Female,Health & Beauty,24.81,3,3.85,98.16,2023-12-22,19:51,Ewallet,7.8
INV001699,C,Naypyitaw,Member,Male,Fashion Accessories,65.93,3,9.6,27.37,2023-04-15,8:37,Cash,8.7
INV001700,B,Yangon,Normal,Male,Fashion Accessories,85.72,5,8.09,326.61,2023-06-20,10:43,Ewallet,5.3
INV001701,B,Yangon,Normal,Male,Sports & Travel,96.86,9,4.23,472.74,2023-01-21,11:28,Credit card,5.6
INV001702,B,Naypyitaw,Member,Male,Sports & Travel,85.89,7,2.78,173.43,2023-10-30,16:49,Credit card,7.5
INV001703,A,Naypyitaw,Normal,Female,Food & Beverages,56.97,4,5.64,458.02,2023-03-09,18:13,Credit card,7.0
INV001704,B,Mandalay,Member,Male,Electronic Accessories,91.14,4,3.04,198.0,2023-03-06,16:50,Cash,8.9
INV001705,B,Mandalay,Normal,Female,Electronic Accessories,66.2,9,9.02,453.22,2023-07-08,14:44,Credit card,7.3
INV001706,B,Mandalay,Normal,Male,Electronic Accessories,50.1,9,8.72,134.91,2023-09-18,17:08,Credit card,10.0
INV001707,A,Naypyitaw,Normal,Male,Electronic Accessories,46.13,8,3.36,431.88,2023-07-08,18:17,Ewallet,5.4
INV001708,A,Naypyitaw,Normal,Male,Sports & Travel,28.61,7,3.06,258.61,2023-10-04,12:26,Credit card,4.5
INV001709,A,Naypyitaw,Normal,Male,Fashion Accessories,14.58,5,6.78,167.17,2023-12-28,17:02,Cash,8.9
INV001710,C,Mandalay,Normal,Male,Home & Lifestyle,13.2,9,5.39,384.72,2023-07-11,18:09,Credit card,7.5
INV001711,A,Mandalay,Member,Female,Fashion Accessories,25.8,6,7.83,216.82,2023-06-29,16:14,Cash,4.4
INV001712,A,Mandalay,Member,Male,Health & Beauty,73.52,3,2.6,105.1,2023-02-19,17:24,Cash,5.1
INV001713,A,Naypyitaw,Member,Male,Home & Lifestyle,98.99,7,7.89,203.27,2023-10-15,8:25,Cash,4.4
INV001714,B,Naypyitaw,Normal,Male,Electronic Accessories,25.62,3,9.66,75.98,2023-11-29,10:30,Credit card,4.6
INV001715,B,Mandalay,Member,Female,Sports & Travel,86.28,5,9.12,89.4,2023-09-30,12:57,Credit card,7.0
INV001716,B,Naypyitaw,Normal,Female,Home & Lifestyle,93.72,6,7.56,276.12,2023-08-17,19:34,Cash,6.3
INV001717,C,Naypyitaw,Member,Male,Electronic Accessories,83.92,3,2.24,47.77,2023-07-24,13:58,Ewallet,6.9
INV001718,C,Naypyitaw,Member,Female,Electronic Accessories,13.62,5,6.53,105.5,2023-06-04,9:53,Cash,8.8
INV001719,C,Naypyitaw,Member,Male,Fashion Accessories,84.42,1,9.45,28.0,2023-02-16,12:18,Ewallet,6.9
INV001720,B,Naypyitaw,Normal,Female,Home & Lifestyle,90.77,5,6.63,237.61,2023-02-15,13:02,Ewallet,6.4
INV001721,B,Yangon,Member,Male,Sports & Travel,60.95,4,7.21,402.22,2023-05-29,9:20,Credit card,5.0
INV001722,A,Mandalay,Member,Female,Sports & Travel,33.15,2,3.49,350.62,2023-03-28,13:38,Credit card,5.8
INV001723,B,Naypyitaw,Member,Female,Electronic Accessories,96.81,6,2.69,134.03,2023-07-09,18:47,Ewallet,4.8
